2024-10-16 22:07:11
68791766,에이스바이옴 비에날퀸 60캡슐,1,526300,3몰,7개,"프로바이오틱스/섭취횟수, 양: 1일 1회, 2정/형태: 캡슐,정/건강기능식품/기능성: 장 건강, 체지방감소"
68791760,에이스바이옴 비에날퀸 60캡슐,2,453050,15몰,8개,"프로바이오틱스/섭취횟수, 양: 1일 1회, 2정/형태: 캡슐,정/건강기능식품/기능성: 장 건강, 체지방감소"
68791769,에이스바이옴 비에날퀸 60캡슐,10개,565510,7몰,943원/1정,"프로바이오틱스/섭취횟수, 양: 1일 1회, 2정/형태: 캡슐,정/건강기능식품/기능성: 장 건강, 체지방감소"
54955946,한미양행 헬스헬퍼 맥스컷 다이어트 핏3.1 14포,1,53290,23몰,1개,"섭취횟수, 양: 1일 1회, 1포/형태: 분말/특징: 스틱형/건강기능식품/GMP/기능성: 체지방감소"
55660049,한미양행 헬스헬퍼 맥스컷 다이어트 핏3.1 14포,2,77800,11몰,2개,"섭취횟수, 양: 1일 1회, 1포/형태: 분말/특징: 스틱형/건강기능식품/GMP/기능성: 체지방감소"
68791019,한미양행 헬스헬퍼 맥스컷 다이어트 핏3.1 14포,3개,181140,5몰,"4,313원/1포","섭취횟수, 양: 1일 1회, 1포/형태: 분말/특징: 스틱형/건강기능식품/GMP/기능성: 체지방감소"
68691470,종근당건강 혈행건강 프로젝트365 올인원 블러드 케어 60캡슐,1개,38370,14몰,640원/1캡슐,"코큐텐(코엔자임Q10)/섭취횟수, 양: 1일 1회, 2캡슐/형태: 캡슐,정/건강기능식품/기능성: 관절, 연골 건강, 면역력 증진, 영양보충, 항산화, 혈중 콜레스테롤 개선, 혈행개선"
68773787,종근당건강 혈행건강 프로젝트365 올인원 블러드 케어 60캡슐,2,68850,20몰,2개,"코큐텐(코엔자임Q10)/섭취횟수, 양: 1일 1회, 2캡슐/형태: 캡슐,정/건강기능식품/기능성: 관절, 연골 건강, 면역력 증진, 영양보충, 항산화, 혈중 콜레스테롤 개선, 혈행개선"
68773790,종근당건강 혈행건강 프로젝트365 올인원 블러드 케어 60캡슐,3개,110690,4몰,615원/1캡슐,"코큐텐(코엔자임Q10)/섭취횟수, 양: 1일 1회, 2캡슐/형태: 캡슐,정/건강기능식품/기능성: 관절, 연골 건강, 면역력 증진, 영양보충, 항산화, 혈중 콜레스테롤 개선, 혈행개선"
68773799,종근당건강 혈행건강 프로젝트365 올인원 블러드 케어 60캡슐,1,161840,15몰,4개,"코큐텐(코엔자임Q10)/섭취횟수, 양: 1일 1회, 2캡슐/형태: 캡슐,정/건강기능식품/기능성: 관절, 연골 건강, 면역력 증진, 영양보충, 항산화, 혈중 콜레스테롤 개선, 혈행개선"
68774222,종근당건강 혈행건강 프로젝트365 올인원 블러드 케어 60캡슐,8개,355000,4몰,740원/1캡슐,"코큐텐(코엔자임Q10)/섭취횟수, 양: 1일 1회, 2캡슐/형태: 캡슐,정/건강기능식품/기능성: 관절, 연골 건강, 면역력 증진, 영양보충, 항산화, 혈중 콜레스테롤 개선, 혈행개선"
68773808,종근당건강 혈행건강 프로젝트365 올인원 블러드 케어 60캡슐,12개,534000,4몰,742원/1캡슐,"코큐텐(코엔자임Q10)/섭취횟수, 양: 1일 1회, 2캡슐/형태: 캡슐,정/건강기능식품/기능성: 관절, 연골 건강, 면역력 증진, 영양보충, 항산화, 혈중 콜레스테롤 개선, 혈행개선"
68692340,종근당 벤비티 혈당컷 다이어트 500mg 60캡슐,1,15730,10몰,1개,"녹차추출물(카테킨)/섭취횟수, 양: 1일 1회, 2캡슐/형태: 캡슐,정/건강기능식품/기능성: 체지방감소, 항산화, 혈중 콜레스테롤 개선"
68692343,종근당 벤비티 혈당컷 다이어트 500mg 60캡슐,2,28470,11몰,2개,"녹차추출물(카테킨)/섭취횟수, 양: 1일 1회, 2캡슐/형태: 캡슐,정/건강기능식품/기능성: 체지방감소, 항산화, 혈중 콜레스테롤 개선"
68692346,종근당 벤비티 혈당컷 다이어트 500mg 60캡슐,3개,42290,10몰,235원/1캡슐,"녹차추출물(카테킨)/섭취횟수, 양: 1일 1회, 2캡슐/형태: 캡슐,정/건강기능식품/기능성: 체지방감소, 항산화, 혈중 콜레스테롤 개선"
68692352,종근당 벤비티 혈당컷 다이어트 500mg 60캡슐,4개,64940,7몰,271원/1캡슐,"녹차추출물(카테킨)/섭취횟수, 양: 1일 1회, 2캡슐/형태: 캡슐,정/건강기능식품/기능성: 체지방감소, 항산화, 혈중 콜레스테롤 개선"
68617682,데이즈온 원데이 바이탈케어 800mg 28캡슐,1개,27790,12몰,993원/1캡슐,"코큐텐(코엔자임Q10)/섭취횟수, 양: 1일 1회, 2정/형태: 캡슐,정/건강기능식품/기능성: 항산화"
68487410,대상웰라이프 뉴케어 스포식스 에너지 젤 청포도맛 45g 8포,1개,16980,16몰,"2,123원/1포","헬스보충제/섭취횟수, 양: 1회, 1포/형태: 음료(액상), 젤리/특징: 스틱형"
68487398,대상웰라이프 뉴케어 스포식스 에너지 젤 복숭아맛 45g 8포,1개,16810,16몰,"2,103원/1포","헬스보충제/섭취횟수, 양: 1회, 1포/형태: 음료(액상), 젤리/특징: 스틱형"
68487329,일동후디스 하이뮨 아미노포텐 10포,1,28120,13몰,1개,"헬스보충제/섭취횟수, 양: 1일 2회, 1포/형태: 음료(액상), 젤리/특징: 스틱형/파인애플맛"
68487368,일동후디스 하이뮨 아미노포텐 10포,2,84350,14몰,3개,"헬스보충제/섭취횟수, 양: 1일 2회, 1포/형태: 음료(액상), 젤리/특징: 스틱형/파인애플맛"
68487359,일동후디스 하이뮨 아미노포텐 10포,6개,172770,15몰,"2,880원/1포","헬스보충제/섭취횟수, 양: 1일 2회, 1포/형태: 음료(액상), 젤리/특징: 스틱형/파인애플맛"
68436008,닥터바른 다이너티 올인원 이뮨 다이어트 7병,1,15000,2몰,2개,"가르시니아(HCA)/섭취횟수, 양: 1일 1회, 1병/형태: 음료(액상)/건강기능식품/기능성: 면역력 증진, 영양보충, 체지방감소, 피부 건강, 혈중 콜레스테롤 개선"
68436026,닥터바른 다이너티 올인원 이뮨 다이어트 7병,7개,49900,3몰,"1,018원/1병","가르시니아(HCA)/섭취횟수, 양: 1일 1회, 1병/형태: 음료(액상)/건강기능식품/기능성: 면역력 증진, 영양보충, 체지방감소, 피부 건강, 혈중 콜레스테롤 개선"
68436041,닥터바른 다이너티 올인원 이뮨 다이어트 7병,2,159900,3몰,30개,"가르시니아(HCA)/섭취횟수, 양: 1일 1회, 1병/형태: 음료(액상)/건강기능식품/기능성: 면역력 증진, 영양보충, 체지방감소, 피부 건강, 혈중 콜레스테롤 개선"
68436002,닥터루템 THE 모로오렌지 30포,1,25110,7몰,1개,"섭취횟수, 양: 1일 1회, 1~3포/형태: 분말/특징: 스틱형"
68435999,닥터루템 THE 모로오렌지 30포,2개,50220,6몰,837원/1포,"섭취횟수, 양: 1일 1회, 1~3포/형태: 분말/특징: 스틱형"
68436011,닥터루템 THE 모로오렌지 30포,3개,72900,6몰,810원/1포,"섭취횟수, 양: 1일 1회, 1~3포/형태: 분말/특징: 스틱형"
68436017,닥터루템 THE 모로오렌지 30포,2,100440,7몰,4개,"섭취횟수, 양: 1일 1회, 1~3포/형태: 분말/특징: 스틱형"
