2024-10-17 12:25:08
66541292,침향명가 침향 담은 흑염소 진액 90ml 30포,3개,279000,1몰,"3,444원/100ml",건강즙/흑염소즙
65857673,풀무원건강생활 아미오 녹용진 10병 50ml,2개,30010,11몰,"6,002원/10ml",녹용즙
61902092,올포레 지리산 흑염소 진액 80ml 30포,1,35920,6몰,1개,"건강즙/흑염소즙/형태: 음료(액상)/섭취대상: 성인남녀/섭취횟수, 양: 1일 1~2회, 1포/섭취기간: 1개월분/특징: 파우치형/HACCP"
61902110,올포레 지리산 흑염소 진액 80ml 30포,2개,79000,5몰,"13,167원/10ml","건강즙/흑염소즙/형태: 음료(액상)/섭취대상: 성인남녀/섭취횟수, 양: 1일 1~2회, 1포/섭취기간: 1개월분/특징: 파우치형/HACCP"
61902116,올포레 지리산 흑염소 진액 80ml 30포,4개,125090,8몰,"10,424원/10ml","건강즙/흑염소즙/형태: 음료(액상)/섭취대상: 성인남녀/섭취횟수, 양: 1일 1~2회, 1포/섭취기간: 1개월분/특징: 파우치형/HACCP"
61902104,올포레 지리산 흑염소 진액 80ml 30포,2,197090,8몰,8개,"건강즙/흑염소즙/형태: 음료(액상)/섭취대상: 성인남녀/섭취횟수, 양: 1일 1~2회, 1포/섭취기간: 1개월분/특징: 파우치형/HACCP"
61725080,지비엠에스 더 흑염소 진액 골드 70ml 30포,2,35720,6몰,1개,"건강즙/흑염소즙/섭취대상: 성인남녀, 시니어, 유아,청소년/섭취횟수, 양: 1일 1~3회, 1포/섭취기간: 1개월분/특징: 파우치형"
61725101,지비엠에스 더 흑염소 진액 골드 70ml 30포,2개,66140,6몰,"11,023원/10ml","건강즙/흑염소즙/섭취대상: 성인남녀, 시니어, 유아,청소년/섭취횟수, 양: 1일 1~3회, 1포/섭취기간: 1개월분/특징: 파우치형"
61724870,지비엠에스 더 흑염소 진액 골드 70ml 30포,3개,113890,4몰,"12,654원/10ml","건강즙/흑염소즙/섭취대상: 성인남녀, 시니어, 유아,청소년/섭취횟수, 양: 1일 1~3회, 1포/섭취기간: 1개월분/특징: 파우치형"
61725113,지비엠에스 더 흑염소 진액 골드 70ml 30포,1,135870,14몰,4개,"건강즙/흑염소즙/섭취대상: 성인남녀, 시니어, 유아,청소년/섭취횟수, 양: 1일 1~3회, 1포/섭취기간: 1개월분/특징: 파우치형"
